ID CIP6,CIP6,ID Year,Year,ID University,University,ID Gender,Gender,Completions,Slug University,Slug CIP6
470104,Computer Installation & Repair Technology,2012,2012,193900,New York University,2,Women,0,new-york-university,computer-installation-repair-technology
470104,Computer Installation & Repair Technology,2013,2013,193900,New York University,2,Women,0,new-york-university,computer-installation-repair-technology
470104,Computer Installation & Repair Technology,2014,2014,193900,New York University,2,Women,0,new-york-university,computer-installation-repair-technology
470104,Computer Installation & Repair Technology,2015,2015,193900,New York University,2,Women,0,new-york-university,computer-installation-repair-technology
470104,Computer Installation & Repair Technology,2016,2016,193900,New York University,2,Women,0,new-york-university,computer-installation-repair-technology
470104,Computer Installation & Repair Technology,2017,2017,193900,New York University,2,Women,0,new-york-university,computer-installation-repair-technology
470104,Computer Installation & Repair Technology,2018,2018,193900,New York University,2,Women,0,new-york-university,computer-installation-repair-technology
470104,Computer Installation & Repair Technology,2019,2019,193900,New York University,2,Women,0,new-york-university,computer-installation-repair-technology
499999,Other Transportation & Materials Moving,2012,2012,193900,New York University,2,Women,0,new-york-university,other-transportation-materials-moving-499999
499999,Other Transportation & Materials Moving,2013,2013,193900,New York University,2,Women,0,new-york-university,other-transportation-materials-moving-499999
499999,Other Transportation & Materials Moving,2014,2014,193900,New York University,2,Women,0,new-york-university,other-transportation-materials-moving-499999
499999,Other Transportation & Materials Moving,2015,2015,193900,New York University,2,Women,0,new-york-university,other-transportation-materials-moving-499999
499999,Other Transportation & Materials Moving,2016,2016,193900,New York University,2,Women,0,new-york-university,other-transportation-materials-moving-499999
499999,Other Transportation & Materials Moving,2018,2018,193900,New York University,2,Women,0,new-york-university,other-transportation-materials-moving-499999
500101,General Visual & Performing Arts,2012,2012,193900,New York University,2,Women,0,new-york-university,general-visual-performing-arts
500101,General Visual & Performing Arts,2013,2013,193900,New York University,2,Women,0,new-york-university,general-visual-performing-arts
500101,General Visual & Performing Arts,2014,2014,193900,New York University,2,Women,0,new-york-university,general-visual-performing-arts
500101,General Visual & Performing Arts,2015,2015,193900,New York University,2,Women,0,new-york-university,general-visual-performing-arts
500101,General Visual & Performing Arts,2016,2016,193900,New York University,2,Women,0,new-york-university,general-visual-performing-arts
500101,General Visual & Performing Arts,2017,2017,193900,New York University,2,Women,0,new-york-university,general-visual-performing-arts
500101,General Visual & Performing Arts,2018,2018,193900,New York University,2,Women,0,new-york-university,general-visual-performing-arts
500101,General Visual & Performing Arts,2019,2019,193900,New York University,2,Women,0,new-york-university,general-visual-performing-arts
500102,Digital Arts,2013,2013,193900,New York University,2,Women,0,new-york-university,digital-arts
500102,Digital Arts,2014,2014,193900,New York University,2,Women,0,new-york-university,digital-arts
500102,Digital Arts,2015,2015,193900,New York University,2,Women,0,new-york-university,digital-arts
500102,Digital Arts,2016,2016,193900,New York University,2,Women,0,new-york-university,digital-arts
500102,Digital Arts,2017,2017,193900,New York University,2,Women,0,new-york-university,digital-arts
500102,Digital Arts,2018,2018,193900,New York University,2,Women,0,new-york-university,digital-arts
500401,General Design & Visual Communications,2014,2014,193900,New York University,2,Women,0,new-york-university,general-design-visual-communications
500401,General Design & Visual Communications,2015,2015,193900,New York University,2,Women,0,new-york-university,general-design-visual-communications
500401,General Design & Visual Communications,2016,2016,193900,New York University,2,Women,0,new-york-university,general-design-visual-communications
500401,General Design & Visual Communications,2017,2017,193900,New York University,2,Women,0,new-york-university,general-design-visual-communications
500401,General Design & Visual Communications,2018,2018,193900,New York University,2,Women,0,new-york-university,general-design-visual-communications
500402,Commercial & Advertising Art,2014,2014,193900,New York University,2,Women,0,new-york-university,commercial-advertising-art
500402,Commercial & Advertising Art,2017,2017,193900,New York University,2,Women,0,new-york-university,commercial-advertising-art
500402,Commercial & Advertising Art,2018,2018,193900,New York University,2,Women,0,new-york-university,commercial-advertising-art
500402,Commercial & Advertising Art,2019,2019,193900,New York University,2,Women,0,new-york-university,commercial-advertising-art
500504,Playwriting & Screenwriting,2012,2012,193900,New York University,2,Women,0,new-york-university,playwriting-screenwriting
500504,Playwriting & Screenwriting,2013,2013,193900,New York University,2,Women,0,new-york-university,playwriting-screenwriting
500699,Other Film & Photographic Arts,2012,2012,193900,New York University,2,Women,0,new-york-university,other-film-photographic-arts
500699,Other Film & Photographic Arts,2014,2014,193900,New York University,2,Women,0,new-york-university,other-film-photographic-arts
500699,Other Film & Photographic Arts,2015,2015,193900,New York University,2,Women,0,new-york-university,other-film-photographic-arts
500699,Other Film & Photographic Arts,2016,2016,193900,New York University,2,Women,0,new-york-university,other-film-photographic-arts
500699,Other Film & Photographic Arts,2017,2017,193900,New York University,2,Women,0,new-york-university,other-film-photographic-arts
500699,Other Film & Photographic Arts,2018,2018,193900,New York University,2,Women,0,new-york-university,other-film-photographic-arts
510601,Dental Assisting,2012,2012,193900,New York University,2,Women,0,new-york-university,dental-assisting
510601,Dental Assisting,2013,2013,193900,New York University,2,Women,0,new-york-university,dental-assisting
510601,Dental Assisting,2014,2014,193900,New York University,2,Women,0,new-york-university,dental-assisting
510601,Dental Assisting,2015,2015,193900,New York University,2,Women,0,new-york-university,dental-assisting
510601,Dental Assisting,2016,2016,193900,New York University,2,Women,0,new-york-university,dental-assisting
510601,Dental Assisting,2017,2017,193900,New York University,2,Women,0,new-york-university,dental-assisting
510601,Dental Assisting,2018,2018,193900,New York University,2,Women,0,new-york-university,dental-assisting
510601,Dental Assisting,2019,2019,193900,New York University,2,Women,0,new-york-university,dental-assisting
510603,Dental Laboratory Technology,2016,2016,193900,New York University,2,Women,0,new-york-university,dental-laboratory-technology
510603,Dental Laboratory Technology,2017,2017,193900,New York University,2,Women,0,new-york-university,dental-laboratory-technology
510603,Dental Laboratory Technology,2018,2018,193900,New York University,2,Women,0,new-york-university,dental-laboratory-technology
510603,Dental Laboratory Technology,2019,2019,193900,New York University,2,Women,0,new-york-university,dental-laboratory-technology
510806,Physical Therapy Technician,2012,2012,193900,New York University,2,Women,0,new-york-university,physical-therapy-technician
510806,Physical Therapy Technician,2013,2013,193900,New York University,2,Women,0,new-york-university,physical-therapy-technician
510806,Physical Therapy Technician,2014,2014,193900,New York University,2,Women,0,new-york-university,physical-therapy-technician
510806,Physical Therapy Technician,2015,2015,193900,New York University,2,Women,0,new-york-university,physical-therapy-technician
